営業日,商品コード,商品名,カテゴリ1コード,カテゴリ1,カテゴリ2コード,カテゴリ2,カテゴリ3コード,カテゴリ3,カテゴリ4コード,カテゴリ4,カテゴリ5コード,カテゴリ5,平均単価,売上数量,売上金額
2021/05/10(月),9,ｾｯﾄ)オレンジジュース,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/10(月),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,2,"¥1,944"
2021/05/10(月),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/10(月),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/05/10(月),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,6,¥990
2021/05/10(月),120,シフォンケーキ単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥550,1,¥550
2021/05/10(月),149,TOｾｯﾄ)テータリック,15,テイクアウト,37,TOﾗﾝﾁ)セットドリンク,,,,,,,¥162,1,¥162
2021/05/10(月),156,ダルゴナコーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥550,2,"¥1,100"
2021/05/10(月),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/05/10(月),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/05/11(火),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",3,"¥3,630"
2021/05/11(火),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,4,"¥3,960"
2021/05/11(火),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/05/11(火),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/05/11(火),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/11(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/05/11(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/05/11(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/05/11(火),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",3,"¥3,300"
2021/05/12(水),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/05/12(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/05/12(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/05/12(水),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/05/12(水),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/05/12(水),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,3,"¥2,916"
2021/05/12(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,7,"¥6,930"
2021/05/12(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/05/12(水),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,2,¥990
2021/05/12(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/05/12(水),180,黒ゴマのお汁粉(芝麻糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,2,¥800
2021/05/12(水),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",3,"¥3,300"
2021/05/13(木),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/05/13(木),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/13(木),56,TO)エビ麺,15,テイクアウト,6,L)麺,,,,,,,"¥1,188",1,"¥1,188"
2021/05/13(木),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/05/13(木),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/13(木),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,2,"¥1,944"
2021/05/13(木),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/13(木),134,ドラゴンフルーツシャーベット,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/05/13(木),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/05/13(木),179,タンブラーバッグ,42,雑貨,43,トートバッグ,,,,,,,¥759,1,¥759
2021/05/13(木),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",2,"¥2,200"
2021/05/13(木),189,TO)黒ゴマのお汁粉(芝麻糊),15,テイクアウト,38,TO)デザート,,,,,,,¥400,1,¥400
2021/05/13(木),193,TO)ピーナッツのお汁粉(花生糊),15,テイクアウト,38,TO)デザート,,,,,,,¥400,1,¥400
2021/05/14(金),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",2,"¥2,420"
2021/05/14(金),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,1,¥990
2021/05/14(金),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/14(金),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/05/14(金),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/05/14(金),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/14(金),29,紅茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/14(金),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/05/14(金),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,2,"¥1,944"
2021/05/14(金),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,3,"¥2,916"
2021/05/14(金),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/14(金),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/05/14(金),133,TO)シフォンケーキ (元AFｾｯﾄ用),15,テイクアウト,21,TO)弁当,,,,,,,¥540,1,¥540
2021/05/14(金),138,TO)テータリック,15,テイクアウト,36,TO)ドリンク単品,,,,,,,¥378,1,¥378
2021/05/14(金),153,TO)ライムティー,15,テイクアウト,36,TO)ドリンク単品,,,,,,,¥486,1,¥486
2021/05/14(金),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/05/14(金),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/05/14(金),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/05/14(金),189,TO)黒ゴマのお汁粉(芝麻糊),15,テイクアウト,38,TO)デザート,,,,,,,¥400,2,¥800
2021/05/14(金),193,TO)ピーナッツのお汁粉(花生糊),15,テイクアウト,38,TO)デザート,,,,,,,¥400,2,¥800
2021/05/14(金),194,参加費,39,イベント,45,イベント参加費,,,,,,,"¥2,000",13,"¥26,000"
2021/05/15(土),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/05/15(土),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",4,"¥5,720"
2021/05/15(土),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",8,"¥9,680"
2021/05/15(土),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",5,"¥6,050"
2021/05/15(土),13,醤油チキンライス,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",2,"¥2,420"
2021/05/15(土),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/15(土),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/05/15(土),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/15(土),19,揚げ饅頭 ｶﾚｰﾁｷﾝ付,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/15(土),23,仙草ゼリー,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/05/15(土),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/05/15(土),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,11,"¥4,235"
2021/05/15(土),29,紅茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/15(土),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/15(土),31,コーラ,5,ディナーメニュー,12,ドリンク,,,,,,,¥330,1,¥330
2021/05/15(土),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/15(土),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/15(土),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/15(土),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥320,3,¥960
2021/05/15(土),119,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥385,3,"¥1,155"
2021/05/15(土),133,TO)シフォンケーキ (元AFｾｯﾄ用),15,テイクアウト,21,TO)弁当,,,,,,,¥540,1,¥540
2021/05/15(土),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,1,¥220
2021/05/15(土),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,1,¥495
2021/05/15(土),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/05/15(土),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",2,"¥2,640"
2021/05/15(土),180,黒ゴマのお汁粉(芝麻糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,2,¥800
2021/05/15(土),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,2,¥800
2021/05/15(土),182,ピサン・ゴレン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/05/15(土),183,フルーツ・ロジャ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/05/15(土),185,スープパンミー,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,320",1,"¥1,320"
2021/05/15(土),199,半熟卵,32,アフタヌーンティー,34,AF)単品,,,,,,,¥55,2,¥110
2021/05/18(火),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",2,"¥2,420"
2021/05/18(火),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,7,"¥6,930"
2021/05/18(火),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/18(火),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/05/18(火),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/05/18(火),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/18(火),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/18(火),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/18(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/05/18(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/05/18(火),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/18(火),122,AFｾｯﾄ)コーヒー,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/05/18(火),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,2,¥440
2021/05/18(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",5,"¥5,500"
2021/05/18(火),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",5,"¥5,500"
2021/05/19(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/19(水),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/05/19(水),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/19(水),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/19(水),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/19(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/19(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/19(水),125,AFｾｯﾄ)ミロ,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/05/19(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",2,"¥2,200"
2021/05/19(水),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",3,"¥3,300"
2021/05/20(木),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/05/20(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,4,"¥3,960"
2021/05/20(木),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/05/20(木),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/05/20(木),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/20(木),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/05/20(木),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/05/20(木),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,1,¥220
2021/05/20(木),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,1,¥495
2021/05/20(木),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",4,"¥4,400"
2021/05/20(木),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/05/20(木),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",4,"¥4,400"
2021/05/21(金),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/05/21(金),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/05/21(金),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/05/21(金),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/05/21(金),21,ココナッツライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,1,¥220
2021/05/21(金),42,オールフリー(瓶),5,ディナーメニュー,12,ドリンク,,,,,,,¥440,2,¥880
2021/05/21(金),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/05/21(金),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/05/21(金),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/05/21(金),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/21(金),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/05/21(金),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",1,"¥1,100"
2021/05/22(土),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",3,"¥4,290"
2021/05/22(土),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",3,"¥3,630"
2021/05/22(土),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",3,"¥3,630"
2021/05/22(土),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/22(土),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/05/22(土),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,5,"¥1,925"
2021/05/22(土),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/22(土),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/22(土),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/05/22(土),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥320,2,¥640
2021/05/22(土),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",2,"¥2,640"
2021/05/22(土),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/05/22(土),183,フルーツ・ロジャ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/22(土),184,揚げワンタン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/05/22(土),185,スープパンミー,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,320",2,"¥2,640"
2021/05/22(土),187,TO)スープパンミー,15,テイクアウト,21,TO)弁当,,,,,,,"¥1,080",1,"¥1,080"
2021/05/22(土),196,D)お子様セット,5,ディナーメニュー,7,L)ご飯,,,,,,,¥770,1,¥770
2021/05/24(月),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/05/24(月),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/05/24(月),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/05/24(月),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,7,"¥6,930"
2021/05/24(月),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/24(月),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/05/24(月),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/24(月),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/05/24(月),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",2,"¥2,200"
2021/05/24(月),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",4,"¥4,400"
2021/05/25(火),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",3,"¥3,630"
2021/05/25(火),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,4,"¥3,960"
2021/05/25(火),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/25(火),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/25(火),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/25(火),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/05/25(火),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/25(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/25(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/05/25(火),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/25(火),96,ｾｯﾄ)緑茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/05/25(火),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,1,¥220
2021/05/25(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",2,"¥2,200"
2021/05/25(火),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",3,"¥3,300"
2021/05/26(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,4,"¥3,960"
2021/05/26(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/26(水),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/05/26(水),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/26(水),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/05/26(水),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/05/26(水),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/05/26(水),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/05/26(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/05/26(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,6,¥990
2021/05/26(水),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/05/26(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",2,"¥2,200"
2021/05/26(水),179,タンブラーバッグ,42,雑貨,43,トートバッグ,,,,,,,¥759,1,¥759
2021/05/26(水),180,黒ゴマのお汁粉(芝麻糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/05/26(水),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,2,¥800
2021/05/26(水),185,スープパンミー,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,320",1,"¥1,320"
2021/05/26(水),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",6,"¥6,600"
2021/05/26(水),195,L)お子様セット,4,ランチメニュー,7,L)ご飯,,,,,,,¥770,1,¥770
2021/05/27(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/05/27(木),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
